id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,1025048,0,0,1295,963,60.75,75.46875,1.0353273153305054,0.9631136059761047,0,0,1296,966
1,11798,1061,160,163,93,1154.25,226.40625,1.0030077695846558,0.9921492338180542,0,0,1296,966
2,12951,1159,8,132,149,1275.75,75.46875,1.0004569292068481,0.9861185550689697,0,0,1296,966
3,9973,1058,868,126,97,1154.25,920.71875,0.9951949119567871,0.9824073314666748,0,0,1296,966
4,18686,401,662,148,206,465.75,769.78125,0.9909188151359558,0.9843201637268066,0,0,1296,966
5,3143,671,896,63,69,708.75,920.71875,0.9881001710891724,0.987673819065094,0,0,1296,966
6,20231,582,803,334,162,830.25,950.90625,0.985934853553772,0.9718920588493347,0,0,1296,966
7,1926,581,940,101,25,627.75,950.90625,0.9858933687210083,0.9901757836341858,0,0,1296,966
8,1564,1206,295,41,57,1235.25,347.15625,0.9858062267303467,0.9891857504844666,0,0,1296,966
9,3723,441,510,85,58,506.25,528.28125,0.9793970584869385,0.9848121404647827,0,0,1296,966
10,21786,1175,644,120,319,1275.75,950.90625,0.9792783260345459,0.975605309009552,0,0,1296,966
11,4286,463,577,78,84,506.25,588.65625,0.9781749844551086,0.9833564758300781,0,0,1296,966
12,5333,404,869,112,66,465.75,920.71875,0.9775112271308899,0.9753338098526001,0,0,1296,966
13,31763,1061,6,234,366,1194.75,15.09375,0.9774833917617798,0.9528322219848633,0,0,1296,966
14,2149,1234,197,61,47,1275.75,226.40625,0.9754160046577454,0.986143171787262,0,0,1296,966
15,871,1186,395,29,37,1194.75,407.53125,0.9748847484588623,0.993127167224884,0,0,1296,966
16,5184,582,896,157,69,708.75,920.71875,0.9740071296691895,0.9848832488059998,0,0,1296,966
17,4287,309,389,65,83,344.25,467.90625,0.9728680849075317,0.9870250225067139,0,0,1296,966
18,29748,1061,9,234,244,1194.75,196.21875,0.971630334854126,0.9740078449249268,0,0,1296,966
19,5358,736,892,95,73,749.25,950.90625,0.9685944318771362,0.9740379452705383,0,0,1296,966
20,16642,1175,680,120,221,1235.25,890.53125,0.9663435816764832,0.9697059392929077,0,0,1296,966
21,8693,1100,0,97,162,1154.25,135.84375,0.9661993980407715,0.9670217633247375,0,0,1296,966
22,2279,1262,524,33,109,1275.75,588.65625,0.9652710556983948,0.9762110710144043,0,0,1296,966
23,6792,526,611,93,129,546.75,709.40625,0.96485835313797,0.9781404733657837,0,0,1296,966
24,1561,251,626,39,53,263.25,649.03125,0.9642710089683533,0.9891719818115234,0,0,1296,966
25,333,131,334,16,22,141.75,347.15625,0.9622315764427185,0.9970059990882874,0,0,1296,966
26,1608,933,673,44,48,951.75,679.21875,0.9621982574462891,0.9894866943359375,0,0,1296,966
27,825,168,939,36,26,182.25,950.90625,0.9615849256515503,0.9783913493156433,0,0,1296,966
28,1985,339,705,48,58,384.75,739.59375,0.9603525400161743,0.9785535931587219,0,0,1296,966
29,1144,222,693,34,41,222.75,709.40625,0.9601630568504333,0.9818339347839355,0,0,1296,966
30,2545,494,899,59,63,506.25,950.90625,0.9580320119857788,0.9713066816329956,0,0,1296,966
31,675,358,609,30,29,384.75,618.84375,0.9577511548995972,0.9897058606147766,0,0,1296,966
32,646,250,433,31,25,263.25,437.71875,0.9572439789772034,0.9740458130836487,0,0,1296,966
33,780,1214,499,25,43,1235.25,528.28125,0.9562033414840698,0.9847328066825867,0,0,1296,966
34,4262,1096,312,65,86,1113.75,316.96875,0.9549409747123718,0.9686056971549988,0,0,1296,966
35,1329,542,848,33,50,546.75,860.34375,0.953414797782898,0.9895600080490112,0,0,1296,966
36,1524,255,921,42,42,263.25,950.90625,0.9506332874298096,0.9830729365348816,0,0,1296,966
37,150,952,798,12,13,951.75,799.96875,0.9489912390708923,0.9867549538612366,0,0,1296,966
38,713,528,114,22,37,546.75,135.84375,0.94816654920578,0.9902642369270325,0,0,1296,966
39,2088,1206,295,89,80,1235.25,347.15625,0.9471184015274048,0.9692525863647461,0,0,1296,966
40,4704,1216,895,79,70,1275.75,920.71875,0.9470042586326599,0.9590215086936951,0,0,1296,966
41,2429,172,0,57,56,182.25,45.28125,0.9466763138771057,0.9740575551986694,0,0,1296,966
42,2435,528,556,67,79,546.75,588.65625,0.9466519355773926,0.9768574833869934,0,0,1296,966
43,4468,1050,89,98,87,1113.75,135.84375,0.9464722871780396,0.9719337224960327,0,0,1296,966
44,144,413,740,12,13,425.25,739.59375,0.9464640617370605,0.9931034445762634,0,0,1296,966
45,2235,1234,114,61,130,1235.25,226.40625,0.9460799694061279,0.9705623984336853,0,0,1296,966
46,1049,3,543,31,50,20.25,588.65625,0.9457193613052368,0.9810963869094849,0,0,1296,966
47,12159,1089,684,130,181,1154.25,830.15625,0.9456679821014404,0.9552515149116516,0,0,1296,966
48,661,609,596,27,30,627.75,618.84375,0.9451662302017212,0.9790105223655701,0,0,1296,966
49,1031,980,893,35,40,992.25,920.71875,0.9450932741165161,0.9546313881874084,0,0,1296,966
50,3722,1224,0,71,101,1235.25,15.09375,0.9440648555755615,0.9769230484962463,0,0,1296,966
51,1824,219,14,48,54,263.25,45.28125,0.9435669779777527,0.9591617584228516,0,0,1296,966
52,1925,38,0,56,52,60.75,15.09375,0.943384051322937,0.9754098653793335,0,0,1296,966
53,1216,194,115,36,43,222.75,135.84375,0.9428156018257141,0.9828711152076721,0,0,1296,966
54,3542,283,485,63,85,303.75,558.46875,0.9423924684524536,0.957493782043457,0,0,1296,966
55,587,251,721,27,27,263.25,739.59375,0.942276120185852,0.979763925075531,0,0,1296,966
56,161,666,188,13,14,668.25,196.21875,0.9415735006332397,0.9634146094322205,0,0,1296,966
57,564,294,451,21,31,303.75,467.90625,0.9413186311721802,0.9755244851112366,0,0,1296,966
58,745,980,892,36,26,992.25,890.53125,0.9397124648094177,0.9735099077224731,0,0,1296,966
59,626,167,852,28,26,182.25,860.34375,0.9394485950469971,0.9794303774833679,0,0,1296,966
60,3390,1168,889,59,76,1194.75,920.71875,0.9385249614715576,0.9674985408782959,0,0,1296,966
61,6690,528,510,92,125,546.75,558.46875,0.9379656314849854,0.9506334662437439,0,0,1296,966
62,521,290,806,25,27,303.75,830.15625,0.937615156173706,0.9791666865348816,0,0,1296,966
63,643,194,214,31,24,222.75,226.40625,0.9355891346931458,0.9876161217689514,0,0,1296,966
64,4425,944,611,93,74,1032.75,649.03125,0.9345079660415649,0.9547761082649231,0,0,1296,966
65,670,246,58,33,32,263.25,75.46875,0.9343487620353699,0.9821958541870117,0,0,1296,966
66,1162,61,186,36,38,60.75,196.21875,0.9339622259140015,0.9787775874137878,0,0,1296,966
67,6743,135,407,75,109,141.75,498.09375,0.9325091242790222,0.965884268283844,0,0,1296,966
68,795,331,243,32,31,344.25,256.59375,0.9316086173057556,0.9751243591308594,0,0,1296,966
69,1620,996,51,52,43,1032.75,75.46875,0.9315609931945801,0.9762195348739624,0,0,1296,966
70,1155,943,433,80,42,951.75,467.90625,0.9312027096748352,0.9668084979057312,0,0,1296,966
71,2004,900,31,83,40,911.25,45.28125,0.9296761751174927,0.9718934893608093,0,0,1296,966
72,5683,575,766,81,164,627.75,860.34375,0.9284308552742004,0.9606828689575195,0,0,1296,966
73,178,453,65,12,16,465.75,75.46875,0.9280415177345276,0.9834254384040833,0,0,1296,966
74,779,1110,532,32,29,1113.75,558.46875,0.9272609949111938,0.9734513163566589,0,0,1296,966
75,2795,302,534,63,83,344.25,588.65625,0.9264792203903198,0.9633157253265381,0,0,1296,966
76,1079,894,425,23,66,911.25,467.90625,0.926415741443634,0.9743824601173401,0,0,1296,966
77,1192,791,834,54,47,830.25,860.34375,0.9262413382530212,0.9759336113929749,0,0,1296,966
